Station,Date (DD/MM/YY),Pressure (dbar),Temperature (ITS-90),Salinity (PSS-78) ,DIC (umol/kg),pH,Aklanity (ueq/kg)
ALOHA,27/06/2012,74.8,24.0943,35.3402,2013.7,8.064,2323
ALOHA,27/06/2012,99.8,22.9369,35.2864,2023.4,8.047,2326
ALOHA,27/06/2012,150.3,21.3536,35.2507,2046.7,8.001,2322
ALOHA,27/06/2012,199.7,19.1161,34.9688,2056.6,7.944,2294
ALOHA,31/07/2012,2000.3,2.1548,34.6199,2359.6,7.472,2414
ALOHA,31/07/2012,2999.8,1.5773,34.6664,2349.7,7.535,2429
ALOHA,31/07/2012,4501.2,1.4894,34.688,2327.5,7.582,2423
ALOHA,31/07/2012,254.4,15.4045,34.4214,2072.2,7.863,2271
ALOHA,31/07/2012,359,10.5879,34.0908,2118.3,7.726,2261
ALOHA,31/07/2012,610.3,5.3684,34.1478,2297.4,7.344,2307
ALOHA,31/07/2012,754.3,4.8604,34.3354,2328,7.338,2336
ALOHA,31/07/2012,1020.2,4.0988,34.4893,2343.1,7.38,2371
ALOHA,01/08/2012,10.5,25.0358,35.1412,2007.7,8.065,2318
ALOHA,01/08/2012,45.4,24.9658,35.1998,2010.5,8.066,2325
ALOHA,01/08/2012,75.1,23.4215,35.3092,2020.2,8.056,2330
ALOHA,01/08/2012,100.4,22.3361,35.2855,2033.5,8.031,2331
ALOHA,01/08/2012,150.2,21.19,35.2123,2052.8,7.997,2330
ALOHA,01/08/2012,200,19.9174,35.1272,2050.5,7.979,2311
ALOHA,17/08/2012,1999.4,2.1917,34.6172,2359,7.468,2419
ALOHA,17/08/2012,2999.5,1.5768,34.6676,2351,7.532,2426
ALOHA,17/08/2012,4500.1,1.4864,34.6882,2326.1,7.582,2423
ALOHA,17/08/2012,248,15.7697,34.5561,2060.2,7.895,2272
ALOHA,17/08/2012,371.3,10.7051,34.1792,2110.8,7.76,2262
ALOHA,17/08/2012,502.8,7.1816,34.0549,2222.7,7.494,2281
ALOHA,17/08/2012,583,5.9403,34.0967,2274.2,7.388,2304
ALOHA,17/08/2012,771.1,4.8278,34.3292,2330.1,7.335,2342
ALOHA,18/08/2012,4.9,25.3133,34.9974,1999.6,8.064,2307
ALOHA,18/08/2012,25.4,25.3196,34.9972,2000.4,8.062,2309
ALOHA,18/08/2012,45.3,25.3061,35.209,2010.3,8.069,2325
ALOHA,18/08/2012,75,24.8444,35.3453,2017.7,8.065,2331
ALOHA,18/08/2012,100,23.4064,35.3194,2021.8,8.057,2332
ALOHA,18/08/2012,150.1,21.9039,35.3392,2042.9,8.018,2330
ALOHA,18/08/2012,200.4,19.7917,35.0833,2056.4,7.964,2310
ALOHA,14/09/2012,2000.2,2.1674,34.6185,2358,7.471,2414
ALOHA,14/09/2012,3000.4,1.5811,34.6678,2348,7.534,2427
ALOHA,14/09/2012,4499.6,1.4876,34.6886,2324.3,7.582,2423
ALOHA,14/09/2012,259.6,15.1853,34.3679,2074,7.852,2262
ALOHA,14/09/2012,355.5,10.3394,34.092,2127.3,7.705,2256
ALOHA,14/09/2012,484.6,7.5141,34.0645,2213.4,7.51,2275
ALOHA,14/09/2012,623.3,5.395,34.1384,2287.6,7.36,2302
ALOHA,14/09/2012,758.4,4.6988,34.341,2329.7,7.339,2339
ALOHA,15/09/2012,5.7,25.5247,35.0267,1997.8,8.066,2307
ALOHA,15/09/2012,25.5,25.5269,35.0266,1999.7,8.06,2305
ALOHA,15/09/2012,44.7,25.4741,35.0282,1998.2,8.065,2311
ALOHA,15/09/2012,75.4,24.9475,35.1995,2010.7,8.063,2315
ALOHA,15/09/2012,100.2,22.1317,35.208,2033.8,8.026,2321
ALOHA,15/09/2012,150.7,21.1637,35.3149,2050.2,8.004,2328
ALOHA,15/09/2012,200.2,19.9715,35.1835,2056.6,7.973,2314
ALOHA,07/10/2012,1999.3,2.1532,34.6179,2357.5,7.477,2420
ALOHA,07/10/2012,3000.6,1.5492,34.6687,2346.1,7.539,2432
ALOHA,07/10/2012,4499.6,1.4861,34.6878,2324.7,7.586,2428
ALOHA,07/10/2012,211.4,19.1282,34.9827,2059.8,7.944,2310
ALOHA,07/10/2012,370.8,10.1661,34.1004,2125.5,7.714,2265
ALOHA,07/10/2012,501.6,7.137,34.1342,2246.3,7.432,2295
ALOHA,07/10/2012,605.2,5.8669,34.1802,2285.9,7.373,2313
ALOHA,07/10/2012,741.6,5.0273,34.34,2320.6,7.348,2343
ALOHA,07/10/2012,1020,4.0093,34.483,2339.6,7.385,2373
ALOHA,08/10/2012,4.5,25.6519,35.0553,2000.1,8.066,2316
ALOHA,08/10/2012,25.5,25.5474,35.0764,2001.6,8.063,2318
ALOHA,08/10/2012,45.5,25.4944,35.072,2001.5,8.067,2318
ALOHA,08/10/2012,75.3,25.029,35.1721,2007.5,8.068,2326
ALOHA,08/10/2012,100.2,23.1198,35.2927,2021.6,8.049,2331
ALOHA,08/10/2012,149.9,21.667,35.3347,2042,8.02,2336
ALOHA,08/10/2012,200.1,20.3571,35.1974,2056.4,7.974,2325
ALOHA,03/12/2012,1999.4,2.2458,34.6097,2356.9,7.461,2415
ALOHA,03/12/2012,2999.9,1.5605,34.6667,2347.3,7.533,2427
ALOHA,03/12/2012,4501.8,1.4879,34.6885,2325,7.581,2423
ALOHA,04/12/2012,354.9,10.3168,34.1498,2117.5,7.738,2266
ALOHA,04/12/2012,491.4,7.389,34.0684,2214.9,7.505,2281
ALOHA,04/12/2012,621.4,5.8454,34.2193,2293.3,7.351,2311
ALOHA,04/12/2012,772.7,5.3008,34.4042,2320.2,7.354,2339
ALOHA,04/12/2012,7,24.8115,35.3419,2015.4,8.068,2334
ALOHA,04/12/2012,26.5,24.8188,35.3423,2012.2,8.067,2332
ALOHA,04/12/2012,46.9,24.8317,35.3481,2013.7,8.067,2332
ALOHA,04/12/2012,75.9,24.8465,35.3572,2013.1,8.068,2334
ALOHA,04/12/2012,101.1,23.0173,35.3057,2025,8.039,2330
ALOHA,04/12/2012,150.7,21.518,35.2771,2041.6,8.006,2324
ALOHA,12/02/2013,2000.5,2.2525,34.6136,2356.9,7.467,2410
ALOHA,12/02/2013,274.8,13.4268,34.2847,2073.4,7.836,2259
ALOHA,12/02/2013,343.9,10.6806,34.1489,2110.3,7.749,2259
ALOHA,12/02/2013,480.6,7.9221,34.1403,2221.1,7.489,2282
ALOHA,12/02/2013,740.2,5.4668,34.3699,2313.7,7.352,2330
ALOHA,12/02/2013,1019.4,4.3667,34.4828,2332.4,7.386,2361
ALOHA,13/02/2013,7.3,23.1883,35.3266,2019.5,8.055,2331
ALOHA,13/02/2013,25.5,23.1706,35.3303,2019.8,8.057,2331
ALOHA,13/02/2013,45.7,23.0504,35.3686,2024.8,8.055,2334
ALOHA,13/02/2013,75.9,23.0248,35.3891,2023.8,8.055,2329
ALOHA,13/02/2013,100.3,23.0169,35.3895,2022.9,8.056,2334
ALOHA,13/02/2013,150.2,22.6423,35.3556,2032.2,8.036,2332
ALOHA,13/02/2013,200.4,20.8048,35.3,2056.4,7.982,2325
ALOHA,06/03/2013,2000.1,2.2449,34.6138,2354.9,7.464,2412
ALOHA,06/03/2013,2999.7,1.5772,34.6638,2345.8,7.527,2426
ALOHA,06/03/2013,4499,1.4904,34.6869,2324.6,7.581,2420
ALOHA,06/03/2013,256.6,15.7162,34.5551,2059.8,7.892,2270
ALOHA,06/03/2013,373.2,10.4224,34.1423,2114.3,7.741,2261
ALOHA,06/03/2013,482.9,8.223,34.1453,2213.7,7.505,2277
ALOHA,06/03/2013,580.2,6.7295,34.1744,2263.4,7.399,2292
ALOHA,06/03/2013,733.5,5.456,34.3555,2313.7,7.342,2327
ALOHA,06/03/2013,1019.6,4.2509,34.4927,2335.3,7.384,2365
ALOHA,07/03/2013,8.7,22.7488,35.395,2024.5,8.05,2333
ALOHA,07/03/2013,23.8,22.7342,35.3908,2024.5,8.051,2335
ALOHA,07/03/2013,45.2,22.7056,35.3904,2026.3,8.046,2336
ALOHA,07/03/2013,75.2,22.6241,35.4314,2023.8,8.054,2339
ALOHA,07/03/2013,99.9,22.5511,35.4311,2024.6,8.052,2334
ALOHA,07/03/2013,149.7,21.3877,35.2693,2031.5,8.018,2319
ALOHA,07/03/2013,199.6,18.7765,34.9237,2048.8,7.952,2297
ALOHA,05/04/2013,1999.8,2.192,34.6145,2358.1,7.465,2415
ALOHA,05/04/2013,2999.8,1.5471,34.6673,2344.9,7.534,2427
ALOHA,05/04/2013,4500.4,1.4899,34.6871,2325,7.581,2420
ALOHA,05/04/2013,362.2,10.1998,34.1233,2133.4,7.698,2261
ALOHA,05/04/2013,526.6,6.9434,34.126,2250.7,7.423,2286
ALOHA,05/04/2013,610.5,5.9739,34.2244,2294.3,7.354,2311
ALOHA,05/04/2013,756.5,5.289,34.3887,2320.7,7.353,2339
ALOHA,05/04/2013,1019.9,4.1684,34.479,2335.7,7.389,2365
ALOHA,06/04/2013,5.3,22.8609,35.4389,2029,8.048,2337
ALOHA,06/04/2013,25.3,22.8207,35.4352,2027.6,8.049,2337
ALOHA,06/04/2013,45.5,22.7021,35.4201,2025,8.049,2338
ALOHA,06/04/2013,75.5,22.6734,35.4204,2023.5,8.048,2336
ALOHA,06/04/2013,100.1,22.3523,35.3959,2032.2,8.037,2333
ALOHA,06/04/2013,150.7,21.9257,35.4324,2029.5,8.041,2333
ALOHA,06/04/2013,200.4,20.4272,35.2901,2052.9,7.987,2325
ALOHA,18/05/2013,8.8,24.9505,34.8856,1995.5,8.059,2301
ALOHA,18/05/2013,25.7,24.8748,34.8856,1995.1,8.06,2302
ALOHA,18/05/2013,44.4,24.3896,35.0574,2003.9,8.059,2311
ALOHA,18/05/2013,74.6,22.9688,35.1849,2022.5,8.044,2322
ALOHA,18/05/2013,100.1,22.3464,35.3348,2032.5,8.033,2328
ALOHA,18/05/2013,150.1,21.3748,35.3942,2034.3,8.028,2329
ALOHA,25/06/2013,2000.2,2.1889,34.6155,2356.7,7.47,2414
ALOHA,25/06/2013,3000.1,1.5919,34.6649,2348.2,7.534,2426
ALOHA,25/06/2013,4500.2,1.4904,34.6869,2326.2,7.58,2421
ALOHA,25/06/2013,237.7,15.3251,34.4245,2078.9,7.848,2273
ALOHA,25/06/2013,353.1,10.7394,34.154,2116.7,7.738,2259
ALOHA,25/06/2013,500,7.4583,34.1772,2247.8,7.432,2286
ALOHA,25/06/2013,578.5,6.3695,34.2288,2284.4,7.378,2305
ALOHA,25/06/2013,740.1,4.9775,34.3367,2308.2,7.356,2325
ALOHA,25/06/2013,1021.1,3.9763,34.4939,2340.4,7.392,2369
ALOHA,26/06/2013,7.2,25.2469,35.1832,2007.8,8.063,2321
ALOHA,26/06/2013,24.9,25.144,35.1772,2007.9,8.062,2321
ALOHA,26/06/2013,45.2,24.7879,35.1742,2009.6,8.059,2321
ALOHA,26/06/2013,75.5,22.8274,35.2458,2026,8.038,2326
ALOHA,26/06/2013,100,22.2965,35.301,2034.3,8.027,2329
ALOHA,26/06/2013,150.8,20.7308,35.1769,2057.1,7.979,2321
ALOHA,26/06/2013,199.9,18.6623,34.9231,2065.6,7.932,2303
ALOHA,11/09/2013,2001.8,2.1552,34.6173,2357.3,7.467,2415
ALOHA,11/09/2013,4500.8,1.4896,34.6879,2324.6,7.579,2420
ALOHA,11/09/2013,226,15.2185,34.4875,2065.7,7.873,2266
ALOHA,11/09/2013,350.4,10.8852,34.1744,2119.3,7.734,2257
ALOHA,11/09/2013,495.1,7.7199,34.0723,2203.1,7.539,2278
ALOHA,11/09/2013,603.9,5.9575,34.0811,2258,7.423,2297
ALOHA,11/09/2013,757.7,4.4821,34.3019,2323.8,7.354,2343
ALOHA,11/09/2013,1020.6,3.8682,34.4642,2338.8,7.39,2370
ALOHA,12/09/2013,7.4,26.9467,35.5016,2009.3,8.082,2336
ALOHA,12/09/2013,26.9,26.9103,35.498,2009,8.08,2338
ALOHA,12/09/2013,46.3,26.5408,35.4845,2008.7,8.079,2334
ALOHA,12/09/2013,75.1,24.0959,35.3946,2012.5,8.066,2328
ALOHA,12/09/2013,100.6,22.6512,35.3643,2025.4,8.036,2327
ALOHA,12/09/2013,150.3,21.2449,35.3638,2048.7,8.002,2324
ALOHA,12/09/2013,201.6,19.4985,35.0913,2056.6,7.961,2308
ALOHA,01/10/2013,2000.6,2.0954,34.6206,2356.3,7.467,2410
ALOHA,01/10/2013,3001,1.5471,34.6669,2343.5,7.533,2424
ALOHA,01/10/2013,4501,1.489,34.6872,2324.2,7.58,2418
ALOHA,01/10/2013,149,20.7762,35.2057,2040.3,7.997,2311
ALOHA,01/10/2013,322.2,12.0538,34.2529,2089.4,7.804,2261
ALOHA,01/10/2013,426.6,9.1813,34.1125,2159.5,7.637,2266
ALOHA,01/10/2013,531.4,6.7773,34.0936,2240.7,7.457,2287
ALOHA,01/10/2013,700.9,4.9024,34.2252,2306.2,7.356,2322
ALOHA,01/10/2013,1020.3,3.8898,34.4627,2338.9,7.387,2367
ALOHA,02/10/2013,26.2,26.5069,35.2633,1999,8.08,2333
ALOHA,02/10/2013,45.4,26.6868,35.4394,2001.3,8.09,2330
ALOHA,02/10/2013,76.7,23.9818,35.363,2013.7,8.061,2326
ALOHA,02/10/2013,101.5,22.3742,35.3306,2030.1,8.034,2323
ALOHA,02/10/2013,150.5,20.603,35.1935,2045.9,7.989,2319
ALOHA,02/10/2013,200.3,17.7859,34.8004,2058.5,7.924,2287
ALOHA,27/10/2013,2000.8,2.13,34.6184,2357.8,7.473,2415
ALOHA,27/10/2013,3000,1.549,34.6662,2346.3,7.535,2426
ALOHA,27/10/2013,4501.1,1.4893,34.6864,2326.2,7.581,2414
ALOHA,27/10/2013,218.8,19.1683,35.029,2060.5,7.949,2310
ALOHA,27/10/2013,347,11.7161,34.1737,2101.9,7.771,2261
ALOHA,27/10/2013,500.9,7.5903,34.0841,2213.7,7.507,2282
ALOHA,27/10/2013,762,4.7892,34.2543,2315.2,7.352,2335
ALOHA,28/10/2013,6.5,26.4796,35.1744,1999,8.081,2323
ALOHA,28/10/2013,25.4,26.3902,35.1688,1998.6,8.079,2323
ALOHA,28/10/2013,45,26.3293,35.1539,1998.6,8.077,2322
ALOHA,28/10/2013,75,24.1773,35.1899,2018.2,8.055,2324
ALOHA,28/10/2013,100.2,22.5848,35.214,2033.2,8.03,2331
ALOHA,28/10/2013,150.2,21.3135,35.3435,2054.5,8.002,2339
ALOHA,28/10/2013,199.9,20.3962,35.2778,2057.7,7.981,2329
ALOHA,26/11/2013,269.1,14.9562,34.4438,2067.5,7.866,2268
ALOHA,26/11/2013,344.5,11.6595,34.1908,2095.8,7.785,2260
ALOHA,26/11/2013,493.1,7.8739,34.158,2223.5,7.492,2285
ALOHA,26/11/2013,576.8,6.341,34.1516,2265.2,7.411,2299
ALOHA,26/11/2013,748,4.9002,34.3165,2317.4,7.358,2339
ALOHA,26/11/2013,1019.5,3.9379,34.4739,2338.1,7.395,2370
ALOHA,27/11/2013,6,25.5839,35.4581,2008.8,8.081,2338
ALOHA,27/11/2013,24.2,25.5948,35.468,2009.5,8.079,2339
ALOHA,27/11/2013,45,25.5802,35.4727,2010.4,8.084,2338
ALOHA,27/11/2013,74.8,25.4319,35.4677,2011.2,8.08,2335
ALOHA,27/11/2013,100.1,22.7049,35.3314,2028.3,8.039,2329
ALOHA,27/11/2013,149.9,21.1323,35.3286,2049,8,2329
ALOHA,27/11/2013,200.7,19.2737,35.0573,2055,7.96,2312
ALOHA,20/12/2013,262.2,13.592,34.3574,2077,7.838,2266
ALOHA,20/12/2013,356,10.1597,34.1446,2116.7,7.743,2265
ALOHA,20/12/2013,500.7,7.0145,34.04,2210.5,7.527,2283
ALOHA,20/12/2013,591.4,5.7066,34.0869,2267.6,7.404,2305
ALOHA,20/12/2013,756.4,4.8424,34.3244,2318.5,7.358,2341
ALOHA,20/12/2013,1020.6,4.0454,34.4905,2337.2,7.387,2371
ALOHA,21/12/2013,6.7,25.0287,35.4344,2007.8,8.089,2336
ALOHA,21/12/2013,25.2,25.0367,35.4339,2008,8.08,2339
ALOHA,21/12/2013,45.6,25.0334,35.4422,2008,8.07,2339
ALOHA,21/12/2013,75.2,24.8895,35.4724,2012.5,8.075,2338
ALOHA,21/12/2013,100.6,21.9754,35.281,2034.7,8.018,2324
ALOHA,21/12/2013,149.3,20.2918,35.2017,2051.8,7.984,2320
ALOHA,21/12/2013,200.4,17.6127,34.7857,2061.2,7.922,2293
ALOHA,15/01/2014,2001,2.1191,34.6192,2357.7,7.474,2415
ALOHA,15/01/2014,3000.5,1.5492,34.6675,2345,7.536,2427
ALOHA,15/01/2014,4500.5,1.4898,34.6886,2325.3,7.582,2421
ALOHA,15/01/2014,240.9,14.0914,34.3709,2073.2,7.848,2265
ALOHA,15/01/2014,352.5,10.3115,34.1539,2125.3,7.723,2267
ALOHA,15/01/2014,500.4,7.0628,34.1558,2246.7,7.446,2297
ALOHA,15/01/2014,595.2,6.0546,34.2234,2284.1,7.377,2312
ALOHA,15/01/2014,749,4.8297,34.3755,2323.3,7.362,2345
ALOHA,15/01/2014,1019.6,3.95,34.501,2337.9,7.394,2374
ALOHA,16/01/2014,6.5,24.1701,35.4734,2017.9,8.068,2335
ALOHA,16/01/2014,45.8,24.1718,35.4737,2018.9,8.07,2336
ALOHA,16/01/2014,75.3,24.0587,35.451,2018.6,8.068,2340
ALOHA,16/01/2014,150.2,20.9688,35.3044,2051.7,7.99,2329
ALOHA,16/01/2014,200.3,17.5144,34.769,2059,7.916,2289
ALOHA,14/02/2014,1999.7,2.1099,34.6132,2358.2,7.47,2419
ALOHA,14/02/2014,4500.1,1.4896,34.6875,2325.5,7.584,2428
ALOHA,14/02/2014,249.7,13.6581,34.3117,2076,7.841,2266
ALOHA,14/02/2014,339.4,10.2332,34.1274,2123.2,7.725,2265
ALOHA,14/02/2014,467.4,7.5012,34.0725,2212.6,7.519,2282
ALOHA,14/02/2014,740,4.6388,34.2891,2323.2,7.351,2343
ALOHA,14/02/2014,1020.5,3.7126,34.4838,2344,7.398,2380
ALOHA,15/02/2014,6.2,23.1693,35.4073,2018.1,8.061,2336
ALOHA,15/02/2014,25,23.1879,35.4126,2018.1,8.06,2337
ALOHA,15/02/2014,75.8,23.0499,35.4498,2021.6,8.059,2340
ALOHA,15/02/2014,100.4,22.3359,35.3857,2030.7,8.039,2334
ALOHA,15/02/2014,150.7,19.8367,35.1156,2051.7,7.971,2310
ALOHA,15/02/2014,199.8,16.5497,34.6396,2064.7,7.902,2286
ALOHA,05/03/2014,2000.5,2.1388,34.6158,2357.4,7.47,2420
ALOHA,05/03/2014,3000,1.5493,34.6684,2343.6,7.538,2433
ALOHA,05/03/2014,4507.4,1.4898,34.6879,2324.6,7.583,2428
ALOHA,05/03/2014,240.2,15.0929,34.4329,2070.7,7.864,2271
ALOHA,05/03/2014,353.5,10.0751,34.0811,2124.4,7.716,2262
ALOHA,05/03/2014,520.7,6.6122,34.067,2241.3,7.449,2291
ALOHA,05/03/2014,611.9,5.501,34.1557,2289.3,7.368,2315
ALOHA,05/03/2014,736.8,4.6604,34.2893,2322.1,7.349,2343
ALOHA,05/03/2014,1020.3,3.8181,34.4922,2341,7.399,2375
ALOHA,06/03/2014,7.5,24.2405,35.1543,2003.4,8.066,2321
ALOHA,06/03/2014,26.1,24.0889,35.2915,2010.1,8.068,2328
ALOHA,06/03/2014,45.6,23.7025,35.396,2015.9,8.065,2335
ALOHA,06/03/2014,100.6,22.6826,35.3885,2030.4,8.038,2334
ALOHA,06/03/2014,150.6,21.0938,35.2789,2051.9,7.991,2327
ALOHA,06/03/2014,199.8,18.4306,34.9268,2064.3,7.935,2306
ALOHA,10/04/2014,3001.1,1.5553,34.6679,2344.3,7.54,2429
ALOHA,10/04/2014,4501.1,1.4889,34.6873,2325.2,7.583,2424
ALOHA,10/04/2014,225.3,19.8368,35.1282,2057.3,7.965,2316
ALOHA,10/04/2014,335.3,12.0534,34.2102,2093.9,7.79,2261
ALOHA,10/04/2014,489.7,7.9762,34.128,2215.7,7.508,2283
ALOHA,10/04/2014,601.1,6.3585,34.1971,2276,7.393,2310
ALOHA,11/04/2014,4.9,23.4126,35.3105,2013.5,8.064,2328
ALOHA,11/04/2014,25.3,23.3855,35.3181,2014.3,8.06,2330
ALOHA,11/04/2014,44.7,23.3355,35.3309,2015.3,8.065,2331
ALOHA,11/04/2014,75.1,23.0277,35.4085,2020.3,8.059,2336
ALOHA,11/04/2014,99.8,22.5426,35.4719,2025.2,8.053,2338
ALOHA,11/04/2014,150.1,22.342,35.4629,2027.3,8.047,2337
ALOHA,11/04/2014,200.3,20.5796,35.2169,2051.8,7.984,2324
ALOHA,31/05/2014,3000.5,1.5683,34.666,2345.1,7.535,2424
ALOHA,31/05/2014,4500.6,1.4896,34.687,2323.7,7.582,2424
ALOHA,31/05/2014,240.7,16.1391,34.6109,2055.9,7.903,2278
ALOHA,31/05/2014,487.8,7.5382,34.0988,2210.8,7.516,2285
ALOHA,31/05/2014,634.7,5.5339,34.1345,2283.8,7.378,2309
ALOHA,31/05/2014,752.8,4.7888,34.3099,2320.5,7.351,2338
ALOHA,31/05/2014,1017.7,3.8823,34.4767,2337.9,7.396,2372
ALOHA,01/06/2014,4.8,25.1295,35.219,2003.5,8.07,2326
ALOHA,01/06/2014,25.6,24.8014,35.2952,2008.5,8.064,2332
ALOHA,01/06/2014,44.6,23.6589,35.5236,2021,8.06,2343
ALOHA,01/06/2014,75,23.2832,35.4966,2020.8,8.061,2339
ALOHA,01/06/2014,99.3,22.709,35.4767,2025.4,8.049,2335
ALOHA,01/06/2014,149.9,21.1518,35.2978,2042.2,8,2325
ALOHA,01/06/2014,202.3,19.6872,35.1232,2050,7.974,2316
ALOHA,30/06/2014,2000.6,2.1142,34.6208,2356.8,7.47,2414
ALOHA,30/06/2014,3000.4,1.5376,34.6689,2343.4,7.538,2426
ALOHA,30/06/2014,4501.4,1.4948,34.6874,2325,7.581,2426
ALOHA,30/06/2014,259.9,13.8583,34.3338,2073.7,7.841,2264
ALOHA,30/06/2014,350.1,10.4628,34.152,2112.6,7.747,2262
ALOHA,30/06/2014,498.3,6.9899,34.1057,2234.6,7.47,2290
ALOHA,30/06/2014,588.4,5.5993,34.1677,2284.3,7.381,2309
ALOHA,30/06/2014,730.3,4.6606,34.3278,2325.3,7.352,2341
ALOHA,30/06/2014,1020.2,3.8657,34.4943,2338.5,7.398,2373
ALOHA,01/07/2014,5.3,25.8287,35.2591,2003.2,8.074,2323
ALOHA,01/07/2014,24.8,25.603,35.2994,2005.9,8.073,2325
ALOHA,01/07/2014,45.3,24.2692,35.4761,2016.8,8.062,2334
ALOHA,01/07/2014,75.5,22.7617,35.445,2022,8.053,2331
ALOHA,01/07/2014,99.6,22.1456,35.4269,2025.9,8.045,2333
ALOHA,14/09/2014,2000.7,2.1488,34.6148,2355.2,7.473,2414
ALOHA,14/09/2014,3001.1,1.5377,34.6692,2342.2,7.543,2425
ALOHA,14/09/2014,4500.8,1.4888,34.6878,2324.2,7.582,2419
ALOHA,14/09/2014,241.5,15.6423,34.5009,2080.8,7.845,2272
ALOHA,14/09/2014,347.5,10.7213,34.1643,2111.9,7.751,2261
ALOHA,14/09/2014,485.2,7.5325,34.0992,2214.7,7.516,2280
ALOHA,14/09/2014,610.3,5.8178,34.1933,2282.9,7.388,2309
ALOHA,14/09/2014,1020.6,3.9635,34.4779,2337.2,7.393,2369
ALOHA,15/09/2014,5.3,27.396,34.9082,1981,8.083,2300
ALOHA,15/09/2014,24.7,27.126,34.8967,1980.6,8.081,2299
ALOHA,15/09/2014,44.5,26.8483,35.0101,1983.4,8.085,2304
ALOHA,15/09/2014,75.5,25.651,35.1713,2000.4,8.07,2317
ALOHA,15/09/2014,100.4,23.7077,35.2856,2022,8.046,2323
ALOHA,15/09/2014,150,20.9888,35.2223,2053.2,7.98,2319
ALOHA,15/09/2014,200.1,18.2768,34.8764,2068.3,7.921,2301
ALOHA,13/10/2014,2000.8,2.1223,34.6113,2355.6,7.47,2415
ALOHA,13/10/2014,3000.2,1.567,34.6653,2344.7,7.536,2425
ALOHA,13/10/2014,4502,1.4894,34.6864,2324.2,7.583,2423
ALOHA,13/10/2014,193.1,18.8328,34.9644,2063.2,7.934,2306
ALOHA,13/10/2014,358.5,10.4516,34.1478,2121.4,7.727,2264
ALOHA,13/10/2014,481.2,7.5531,34.1032,2217.3,7.504,2281
ALOHA,13/10/2014,590.2,5.9668,34.1498,2275.8,7.386,2303
ALOHA,13/10/2014,737.3,5.0506,34.3483,2314.4,7.368,2338
ALOHA,13/10/2014,1021.1,4.0501,34.4812,2334.7,7.395,2367
ALOHA,14/10/2014,5.6,27.605,34.9858,1979.4,8.089,2308
ALOHA,14/10/2014,24.4,27.6121,34.9855,1979.8,8.09,2307
ALOHA,14/10/2014,44.6,27.6088,34.9843,1979.5,8.091,2306
ALOHA,14/10/2014,75.2,24.9307,35.0796,2003,8.065,2312
ALOHA,14/10/2014,100.1,23.8175,35.2948,2020.4,8.05,2323
ALOHA,14/10/2014,151.6,21.2557,35.2713,2046.2,8,2321
ALOHA,14/10/2014,201.2,19.1889,35.0139,2063.7,7.943,2310
ALOHA,21/11/2014,2001.1,2.1842,34.615,2357.2,7.466,2412
ALOHA,21/11/2014,4501.3,1.491,34.6878,2324.5,7.58,2421
ALOHA,21/11/2014,262,13.3185,34.3075,2080.1,7.829,2261
ALOHA,21/11/2014,340.7,10.9755,34.1654,2109.2,7.754,2261
ALOHA,21/11/2014,514.9,6.8367,34.0882,2233.7,7.472,2288
ALOHA,21/11/2014,606.5,5.9417,34.1942,2282.5,7.381,2307
ALOHA,21/11/2014,766.9,4.9817,34.3413,2316.3,7.362,2338
ALOHA,21/11/2014,1021,3.9638,34.4779,2336.3,7.398,2367
ALOHA,22/11/2014,5,26.2559,35.3764,1995.9,8.092,2325
ALOHA,22/11/2014,25.4,26.2622,35.3761,1995.7,8.093,2331
ALOHA,22/11/2014,43.8,26.2635,35.3758,1996.2,8.091,2326
ALOHA,22/11/2014,75.2,25.714,35.3413,2004.7,8.081,2326
ALOHA,22/11/2014,100,23.1774,35.3596,2031.9,8.032,2327
ALOHA,22/11/2014,150.6,19.5483,35.0937,2053.5,7.965,2310
ALOHA,22/11/2014,201.2,17.4951,34.8079,2060.8,7.919,2287
ALOHA,16/12/2014,2001.1,2.0277,34.6189,2355.6,7.476,2414
ALOHA,16/12/2014,3002.5,1.5435,34.6692,2343.3,7.54,2424
ALOHA,16/12/2014,4502.6,1.4893,34.6878,2323.8,7.582,2421
ALOHA,17/12/2014,257.3,15.1309,34.474,2072,7.861,2267
ALOHA,17/12/2014,335.1,10.9422,34.0767,2112.1,7.733,2251
ALOHA,17/12/2014,478.3,7.5281,34.0541,2203.1,7.535,2273
ALOHA,17/12/2014,581.5,6.0704,34.0979,2260.8,7.413,2292
ALOHA,16/12/2014,771,4.6454,34.2993,2322.2,7.351,2338
ALOHA,16/12/2014,1019.5,3.9619,34.4669,2337.2,7.39,2364
ALOHA,17/12/2014,7.8,24.6735,35.3513,2007.9,8.073,2327
ALOHA,17/12/2014,26.3,24.6747,35.3511,2007.8,8.074,2328
ALOHA,17/12/2014,45.3,24.6848,35.3507,2007.7,8.074,2328
ALOHA,17/12/2014,75.5,24.6924,35.3499,2008.3,8.074,2328
ALOHA,17/12/2014,100.3,24.661,35.3483,2008.6,8.074,2328
ALOHA,17/12/2014,150.7,21.6391,35.2701,2049.9,7.995,2322
ALOHA,17/12/2014,199.8,19.7383,35.0843,2061.8,7.952,2307
ALOHA,24/02/2015,2003.1,2.1206,34.6194,2356.1,7.473,2412
ALOHA,24/02/2015,3000.5,1.552,34.6684,2344.8,7.534,2423
